fec_id,state,district,incumbent,candidate_name,party,primary_votes,runoff_votes,general_votes,ge_winner
H2WA02193,WA,02,FALSE,"Olson, Eli",R,3373,0,0,N
H2WA02201,WA,02,FALSE,"Lapointe, Mike",N,5806,0,0,N
H2WA03076,WA,03,FALSE,"Haugen, Jon T.",D,45693,0,116438,N
H2WA04041,WA,04,TRUE,"Hastings, Doc",R,60774,0,154749,W
H2WA04124,WA,04,FALSE,"Baechler, Mary",D,27130,0,78940,N
H2WA04132,WA,04,FALSE,"Said, Mohammad H.",D,2958,0,0,N
H2WA04140,WA,04,FALSE,"Wheeler, Jamie",R,11581,0,0,N
H2WA05071,WA,05,FALSE,"Cowan, Rich",D,49406,0,117512,N
H2WA05089,WA,05,FALSE,"Moody, Ian",N,4693,0,0,N
H2WA06129,WA,06,FALSE,"Kilmer, Derek",D,86436,0,186661,W
H2WA06137,WA,06,FALSE,"Eichner, David (Ike)",R,7966,0,0,N
H2WA06145,WA,06,FALSE,"Driscoll, Bill",R,29602,0,129725,N
H2WA06152,WA,06,FALSE,"Arentz, Eric G., Jr.",I,4101,0,0,N
H2WA07093,WA,07,FALSE,"Allen, Charles",D,4367,0,0,N
H2WA07101,WA,07,FALSE,"Bemis, Ron",R,26791,0,76212,N
H2WA08158,WA,08,FALSE,"Porterfield, Karen",D,37083,0,121886,N
H2WA08166,WA,08,FALSE,"Swank, Keith",R,10942,0,0,N
H2WA08174,WA,08,FALSE,"Windle, James",N,5269,0,0,N
H2WA09107,WA,09,FALSE,"Christie, Dave",F,3659,0,0,N
H2WA10014,WA,10,FALSE,"Flemming, Stan",R,19934,0,0,N
H2WA10022,WA,06,FALSE,"Brodhead, Stephan Andrew",R,1387,0,0,N
H2WA10030,WA,10,FALSE,"Gunn, Sue",P,4292,0,0,N
H2WA10048,WA,10,FALSE,"Ferguson, Jennifer",D,14026,0,0,N
H2WA10055,WA,10,FALSE,"Hannon, Steve",N,3025,0,0,N
H2WI01084,WI,01,FALSE,"Zerban, Rob",D,16265,0,158414,N
H2WI01092,WI,01,FALSE,"Deschler, Keith ",L,0,0,6054,N
H2WI02116,WI,02,FALSE,"Kopsick, Joe",W,0,0,6,N
H2WI02124,WI,02,FALSE,"Pocan, Mark  ",D,43171,0,265422,W
H2WI02132,WI,02,FALSE,"Roys, Kelda Helen",D,13081,0,0,N
H2WI02157,WI,02,FALSE,"Silverman, Matt",D,2365,0,0,N
H2WI02165,WI,02,FALSE,"Hall, Dennis",D,1163,0,0,N
H2WI03080,WI,03,FALSE,"Boland, Ray",R,35668,0,121713,N
H2WI05259,WI,05,FALSE,"Heaster, Dave",D,9266,0,118478,N
H2WI06059,WI,06,FALSE,"Stephens, Lauren",R,15821,0,0,N
H2WI07065,WI,07,FALSE,"Kreitlow, Pat",D,16053,0,157524,N
H2WI07073,WI,07,FALSE,"Lehner, Dale C.",W,0,0,20,N
H2WV01094,WV,01,FALSE,"Thorn, Sue",D,49203,0,80342,N
H2WV02126,WV,02,FALSE,"Miller, Jonathan",R,4711,0,0,N
H2WV02134,WV,02,FALSE,"Brown, Dugald",D,10514,0,0,N
H2WV02142,WV,02,FALSE,"McCann, William",D,13668,0,0,N
H2WV02159,WV,02,FALSE,"Davis, Michael",R,2495,0,0,N
H2WV03074,WV,03,FALSE,"Lester, Bill",R,4104,0,0,N
H2WY00117,WY,00,FALSE,"Henrichsen, Chris",D,16259,0,57573,N
H2WY00125,WY,00,FALSE,"Brubaker, Richard P.",L,0,0,8442,N
H2WY00133,WY,00,FALSE,"Cummings, Daniel Clyde",C,0,0,4963,N
H2WY00141,WY,00,FALSE,"Wills, Don",C,0,0,3775,N
H4AK00057,AK,00,FALSE,"Vondersaar, Frank J.",D,2085,0,0,N
H4AS00036,AS,00,FALSE,"Amata, Aumua",C,0,0,4420,N
H4AZ01038,AZ,05,FALSE,"Salmon, Matt",R,41078,0,183470,W
H4AZ02093,AZ,04,FALSE,"Murphy, Rick",R,13315,0,0,N
H4AZ02119,AZ,09,FALSE,"Gammill, Powell",W,90,0,16620,N
H4AZ04024,AZ,08,TRUE,"Franks, Trent ",R,57257,0,172809,W
H4AZ06045,AZ,06,TRUE,"Schweikert, David",R,41821,0,179706,W
H4CA03054,CA,01,FALSE,"Arrowsmith, Nathan ",D,8598,0,0,N
H4CA11081,CA,09,TRUE,"McNerney, Jerry ",D,45696,0,118373,W
H4CA12089,CA,12,FALSE,"Hermanson, Barry",G,6398,0,0,N
H4CA16049,CA,19,TRUE,"Lofgren, Zoe ",D,60726,0,162300,W
H4CA17021,CA,20,TRUE,"Farr, Sam",D,68895,0,172996,W
H4CA20082,CA,16,TRUE,"Costa, Jim",D,25355,0,84649,W
H4CA23011,CA,43,TRUE,"Waters, Maxine",D,36062,0,143123,W
H4CA40049,CA,08,FALSE,"Craig, George T.",R,1376,0,0,N
H4CA49032,CA,52,TRUE,"Bilbray, Brian ",R,61930,0,144459,N
H4CA53042,CA,53,FALSE,"Marchese, Joel A.",W,7,0,0,N
H4FL05032,FL,12,FALSE,"Russell, John ",N,0,0,6878,N
H4FL20023,FL,23,TRUE,"Wasserman Schultz, Debbie",D,0,0,174205,W
H4GA04058,GA,05,FALSE,"Davis, Raymond",W,0,0,12,N
H4GA06087,GA,06,TRUE,"Price, Tom ",R,71032,0,189669,W
H4GA08067,GA,03,TRUE,"Westmoreland, Lynn",R,64765,0,232380,W
H4GA12010,GA,12,TRUE,"Barrow, John",D,41587,0,139148,W
H4HI02082,HI,02,FALSE,"Shiratori, Miles",D,573,0,0,N
H4IA05102,IA,03,TRUE,"Latham, Tom ",R,27757,0,202000,W
H4IL03028,IL,03,FALSE,"Jones, Arthur J.",R,3861,0,0,N
H4IL03077,IL,03,TRUE,"Lipinski, Daniel William",D,44532,0,168738,W
H4IL07037,IL,07,TRUE,"Davis, Danny K.",D,57896,0,242439,W
H4IL11047,IL,05,FALSE,"Schmitt, Dan",R,23940,0,77289,N
H4IL15055,IL,13,FALSE,"Gill, David M.",D,15536,0,136032,N
H4IL18091,IL,18,FALSE,"Waterworth, Steve",D,10211,0,85164,N
H4IN01012,IN,01,TRUE,"Visclosky, Peter J. ",D,42219,0,187743,W
H4IN02051,IN,05,FALSE,"McIntosh, David ",R,30175,0,0,N
H4IN07092,IN,07,FALSE,"Duncan, Anthony W. (Tony)",R,4079,0,0,N
H4KY01016,KY,01,FALSE,"Hatchett, Charles Kendall",D,19127,0,87199,N
H4KY01040,KY,01,TRUE,"Whitfield, Edward ",R,0,0,199956,W
H4KY03129,KY,03,FALSE,"Farnsley, Burrel Charles",D,6716,0,0,N
H4KY06072,KY,06,TRUE,"Chandler, Ben ",D,0,0,141438,N
H4LA02038,LA,06,FALSE,"Torregano, Richard ""RPT""",N,0,0,30975,N
H4LA06047,LA,06,FALSE,"Craig, Rufus Holt, Jr.",L,0,0,32185,N
H4LA07011,LA,05,FALSE,"Ceasar, ""Ron""",N,0,0,37486,N
H4LA07029,LA,03,TRUE,"Boustany, Charles W., Jr.",R,0,0,139123,W
H4MA03022,MA,02,TRUE,"McGovern, James P.",D,24375,0,259257,W
H4MA05043,MA,05,FALSE,"Tierney, Tom",R,4789,0,82944,N
H4MA06033,MA,06,TRUE,"Tierney, John F.",D,28395,0,180942,W
H4MD03081,MD,03,FALSE,"Girard, Armand F.",R,4809,0,0,N
H4MD04071,MD,04,FALSE,"McDermott, George",D,2359,0,0,N
H4MD08171,MD,06,FALSE,"Ficker, Robin",R,2854,0,0,N
H4MI07103,MI,07,TRUE,"Walberg, Tim",R,45592,0,169668,W
H4MO05135,MO,02,FALSE,"Morris, John",R,6041,0,0,N
H4MO05234,MO,05,TRUE,"Cleaver, Emanuel, II",D,43712,0,200290,W
H4MO07107,MO,07,FALSE,"Craig, Kevin",L,303,0,16668,N
H4MS02068,MS,02,TRUE,"Thompson, Bennie G.",D,49083,0,214978,W
H4NC01046,NC,01,TRUE,"Butterfield, G. K .",D,89531,0,254644,W
H4NC05138,NC,08,FALSE,"Robinson, Vernon ",R,12181,0,0,N
H4NC05146,NC,05,TRUE,"Foxx, Virginia ",R,0,0,200945,W
H4NC06011,NC,06,TRUE,"Coble, Howard",R,50701,0,222116,W
H4NC10047,NC,10,TRUE,"McHenry, Patrick ",R,58844,0,190826,W
H4NC11052,NC,10,FALSE,"Keever, Patsy",D,36791,0,144023,N
H4NE01064,NE,01,TRUE,"Fortenberry, Jeff",R,55658,0,174889,W
H4NJ04062,NJ,04,FALSE,"Marshall, Leonard P.",N,0,0,3111,N
H4NV03076,NV,04,FALSE,"Silvestri, Joseph P.",L,0,0,9341,N
H4NY07086,NY,16,FALSE,"Grimaldi, Aniello A.M.",D,1864,0,0,N
H4NY11138,NY,09,TRUE,"Clarke, Yvette D.",D,15069,0,186141,W
H4NY27076,NY,26,TRUE,"Higgins, Brian",D,0,0,212588,W
H4OH19036,OH,14,TRUE,"LaTourette, Steven C.  #",R,69551,0,0,N
H4OK05066,OK,04,FALSE,"Smith, Bert",D,8532,0,0,N
H4OK06056,OK,03,TRUE,"Lucas, Frank D.",R,33454,0,201744,W
H4PA03075,PA,03,FALSE,"Porter, Steven",I,0,0,12755,N
H4PA08074,PA,08,TRUE,"Fitzpatrick, Mike",R,42935,0,199379,W
H4PA13124,PA,13,TRUE,"Schwartz, Allyson Y.",D,36756,0,209901,W
H4PA15087,PA,15,TRUE,"Dent, Charles W.",R,38651,0,168960,W
H4PA18131,PA,14,TRUE,"Doyle, Mike",D,50323,0,251932,W
H4TN02035,TN,02,FALSE,"Samples, Greg",I,0,0,4382,N
H4TX02108,TX,02,TRUE,"Poe, Ted",R,39336,0,159664,W
H4TX04039,TX,01,TRUE,"Gohmert, Louie",R,67705,0,178322,W
H4TX04070,TX,04,FALSE,"Clark, Steve",R,13719,0,0,N
H4TX06117,TX,06,TRUE,"Barton, Joe L.",R,26192,0,145019,W
H4TX06160,TX,06,FALSE,"Chauvin, Hugh",L,0,0,4847,N
H4TX09095,TX,09,TRUE,"Green, Al",D,20917,0,144075,W
H4TX10028,TX,35,TRUE,"Doggett, Lloyd",D,14559,0,105626,W
H4TX10093,TX,10,TRUE,"McCaul, Michael",R,39543,0,159783,W
H4TX11026,TX,25,FALSE,"Riddle, Wes",R,7481,19210,0,N
H4TX13014,TX,13,TRUE,"Thornberry, Mac",R,47051,0,187775,W
H4TX15076,TX,34,FALSE,"Haring, Paul B.",R,3710,0,0,N
H4TX18054,TX,18,TRUE,"Jackson Lee, Sheila",D,21171,0,146223,W
H4TX19102,TX,19,TRUE,"Neugebauer, Randy",R,45444,0,163239,W
H4TX19136,TX,11,TRUE,"Conaway, Mike",R,48581,0,177742,W
H4TX19235,TX,19,FALSE,"Peterson, Richard (Chip)",L,0,0,28824,N
H4TX24094,TX,24,TRUE,"Marchant, Kenny E.",R,27926,0,148586,W
H4TX28046,TX,23,TRUE,"Canseco, Francisco ""Quico""",R,17438,0,87547,N
H4VI00054,VI,00,TRUE,"Christensen, Donna M.",D,3957,0,11512,W
H4VI00120,VI,00,FALSE,"Mosler, Warren B.",I,0,0,3276,N
H4WA05077,WA,05,TRUE,"Rodgers, Cathy McMorris",R,83186,0,191066,W
H4WA06067,WA,06,FALSE,"Cloud, Doug",R,14267,0,0,N
H4WA08071,WA,08,TRUE,"Reichert, Dave",R,66220,0,180204,W
H4WI04183,WI,04,TRUE,"Moore, Gwen",D,34525,0,235257,W
H4WV02023,WV,02,FALSE,"Swint, Howard",D,22563,0,68560,N
H4WV03047,WV,03,FALSE,"Snuffer, Rick",R,12359,0,92238,N
H6AK00045,AK,00,TRUE,"Young, Don",R,58789,0,185296,W
H6AL04098,AL,04,TRUE,"Aderholt, Robert",R,0,0,199071,W
H6AZ07022,AZ,07,FALSE,"Cobb, Joe",L,162,0,23338,N
H6CA05195,CA,06,TRUE,"Matsui, Doris ",D,67174,0,160667,W
H6CA06193,CA,02,FALSE,"Halliwell, Mike ",R,10008,0,0,N
H6CA07043,CA,11,TRUE,"Miller, George ",D,76163,0,200743,W
H6CA09023,CA,15,TRUE,"Stark, Fortney Pete ",D,39943,0,110646,N
H6CA14098,CA,18,FALSE,"Brouillet, Carol ",G,5777,0,0,N
H6CA16069,CA,20,FALSE,"Dunn, Art ",D,4095,0,0,N
H6CA22125,CA,23,TRUE,"McCarthy, Kevin ",R,71109,0,158161,W
H6CA24048,CA,33,TRUE,"Waxman, Henry A. ",D,51235,0,171860,W
H6CA24113,CA,30,TRUE,"Sherman, Brad",D,40589,0,149456,W
H6CA31126,CA,28,FALSE,"Genovese, Sal",D,2829,0,0,N
H6CA34112,CA,07,TRUE,"Lungren, Dan",R,63586,0,132050,N
H6CA39020,CA,39,TRUE,"Royce, Ed ",R,62874,0,145607,W
H6CA42099,CA,35,TRUE,"Baca, Joe",D,15388,0,62982,N
H6CA46033,CA,46,TRUE,"Sanchez, Loretta ",D,25706,0,95694,W
H6CA48039,CA,45,TRUE,"Campbell, John ",R,54346,0,171417,W
H6CA52098,CA,50,FALSE,"Frankowiak, Connie ",D,8553,0,0,N
H6CO01141,CO,01,TRUE,"DeGette, Diana",D,37072,0,237579,W
H6CO03139,CO,03,TRUE,"Tipton, Scott R.",R,48465,0,185291,W
H6CO05159,CO,05,TRUE,"Lamborn, Doug",R,43929,0,199639,W
H6CO07023,CO,07,TRUE,"Perlmutter, Ed",D,29987,0,182460,W
H6FL06035,FL,13,TRUE,"Young, C.W . Bill",R,39395,0,189605,W
H6FL08213,FL,09,FALSE,"Grayson, Alan ",D,0,0,164891,W
H6FL08247,FL,09,FALSE,"Long, Todd",R,12585,0,98856,N
H6FL09070,FL,12,TRUE,"Bilirakis, Gus Michael",R,0,0,209604,W
H6FL11126,FL,14,TRUE,"Castor, Kathy ",D,0,0,197121,W
H6FL11175,FL,14,FALSE,"Adams, Eddie, Jr.",R,7953,0,0,N
H6FL13148,FL,16,TRUE,"Buchanan, Vern",R,0,0,187147,W
H6GA04129,GA,04,TRUE,"Johnson, Henry C. ""Hank""",D,52982,0,208861,W
H6GA05217,GA,05,TRUE,"Lewis, John",D,69985,0,234330,W
H6GA09227,GA,10,FALSE,"Brown, Brian Russell",W,0,0,401,N
H6HI01113,HI,02,FALSE,"Hannemann, Mufi",D,39176,0,0,N
H6IA01055,IA,01,TRUE,"Braley, Bruce ",D,11912,0,222422,W
H6IA02146,IA,02,TRUE,"Loebsack, Dave ",D,17467,0,211863,W
H6IA03144,IA,03,TRUE,"Boswell, Leonard ",D,8382,0,168632,N
H6IL02124,IL,02,TRUE,"Jackson, Jesse L., Jr.",D,56109,0,188303,W
H6IL06117,IL,06,TRUE,"Roskam, Peter J.",R,76146,0,193138,W
H6IL06141,IL,08,FALSE,"Duckworth, Tammy",D,17097,0,123206,W
H6IN00027,IN,03,FALSE,"Boyd, Kevin R.",D,5985,0,92363,N
H6IN03187,IN,03,FALSE,"Schrader, Tommy A. ",D,1694,0,0,N
H6IN06024,IN,06,FALSE,"Holland, George T.",D,2059,0,0,N
H6IN07337,IN,07,FALSE,"Pullins, Pierre Quincy",D,586,0,0,N
H6IN10075,IN,06,FALSE,"Frazier, Bill ",R,8446,0,0,N
H6KS01146,KS,01,TRUE,"Huelskamp, Tim",R,79633,0,211337,W
H6KY03124,KY,03,TRUE,"Yarmuth, John A. ",D,43635,0,206385,W
H6KY05111,KY,05,FALSE,"Stepp, Kenneth S. ",D,12275,0,55447,N
H6LA02173,LA,01,FALSE,"Mendoza, M. V. ""Vinny""",D,0,0,61703,N
H6MA07101,MA,05,TRUE,"Markey, Edward J.",D,38196,0,257490,W
H6MD03292,MD,03,TRUE,"Sarbanes, John ",D,32527,0,213747,W
H6MD04183,MD,04,TRUE,"Edwards, Donna F.",D,42815,0,240385,W
H6MD06147,MD,06,FALSE,"Krysztoforski, Joseph T.",R,3073,0,0,N
H6MD07160,MD,07,TRUE,"Cummings, Elijah",D,49625,0,247770,W
H6MD08333,MD,08,FALSE,"English, George",D,3041,0,0,N
H6MD08432,MD,08,FALSE,"Alzona, Gus ",R,2542,0,0,N
H6MI01028,MI,13,TRUE,"Conyers, John, Jr.",D,38371,0,235336,W
H6MI04113,MI,06,TRUE,"Upton, Fred",R,45919,0,174955,W
H6MI12181,MI,10,TRUE,"Miller, Candice S. ",R,68063,0,226075,W
H6MI12231,MI,09,FALSE,"Townsend, Les",U,0,0,2902,N
H6MI16034,MI,12,TRUE,"Dingell, John D. ",D,41116,0,216884,W
H6MN01174,MN,01,TRUE,"Walz, Tim",D,15697,0,193211,W
H6MN05183,MN,05,TRUE,"Ellison, Keith",D,30609,0,262102,W
H6MN05316,MN,05,FALSE,"Iverson, Gregg A.",D,2143,0,0,N
H6MN06074,MN,06,TRUE,"Bachmann, Michele",R,14569,0,179240,W
H6MO01246,MO,01,FALSE,"Cunningham, Robb E.",L,246,0,11824,N
H6MO02285,MO,02,FALSE,"Weber, George (Boots)",D,7541,0,0,N
H6MO05189,MO,05,FALSE,"Turk, Jacob",R,24814,0,122149,N
H6MO05197,MO,05,FALSE,"Langkraehr, Randall (Randy)",L,335,0,8497,N
H6MO08084,MO,08,TRUE,"Emerson, Jo Ann",R,61975,0,216083,W
H6NC04037,NC,04,TRUE,"Price, David",D,0,0,259534,W
H6NC08111,NC,08,TRUE,"Kissell, Larry ",D,45987,0,137139,N
H6NE03115,NE,03,TRUE,"Smith, Adrian",R,62645,0,187423,W
H6NH01230,NH,01,FALSE,"Shea-Porter, Carol ",D,38753,0,171650,W
H6NJ06138,NJ,06,FALSE,"Zaletel, Karen",O,0,0,868,N
H6NJ06187,NJ,07,FALSE,"Chivukula, Upendra J.",D,11506,0,123090,N
H6NJ06211,NJ,06,FALSE,"Tarbous, Herbert L.",R,0,0,406,N
H6NJ08118,NJ,09,TRUE,"Pascrell, Bill, Jr.",D,31435,0,162834,W
H6NJ09165,NJ,09,TRUE,"Rothman, Steven",D,19947,0,0,N
H6NJ12136,NJ,07,TRUE,"Lance, Leonard",R,23432,0,175704,W
H6NJ12144,NJ,12,TRUE,"Holt, Rush",D,24339,0,189938,W
H6NJ13191,NJ,08,TRUE,"Sires, Albio",D,30840,0,130857,W
H6NJ13225,NJ,08,FALSE,"Shaw, Herbert H.",P,0,0,1841,N
H6NV01158,NV,04,FALSE,"Wegner, Kenneth A.",R,5069,0,0,N
H6NV03014,NV,03,FALSE,"Michaels, Barry",D,1346,0,0,N
H6NY00060,NY,08,FALSE,"Barron, Charles",D,11130,0,0,N
H6NY03031,NY,25,TRUE,"Slaughter, Louise M.",D,0,0,179810,W
H6NY04112,NY,04,TRUE,"McCarthy, Carolyn",D,0,0,163955,W
H6NY17130,NY,16,FALSE,"Diaferia, Joseph",G,0,0,2974,N
H6NY18153,NY,17,FALSE,"Russell, Jim",R,2307,0,0,N
H6NY19029,NY,13,TRUE,"Rangel, Charles B.",D,19187,0,175016,W
H6NY25125,NY,24,FALSE,"Maffei, Daniel B.",D,0,0,143044,W
H6OH02086,OH,02,TRUE,"Schmidt, Jean",R,37383,0,0,N
H6OH02110,OH,01,FALSE,"Sinnard, Jeff",D,4561,0,131490,N
H6OH04082,OH,04,TRUE,"Jordan, Jim",R,70470,0,182643,W
H6OH06095,OH,06,FALSE,"Wilson, Charlie",D,37374,0,144444,N
H6OH11103,OH,14,FALSE,"Blanchard, Dale Virgil",D,29508,0,131638,N
H6OH13133,OH,16,TRUE,"Sutton, Betty",D,37232,0,170604,N
H6OH15104,OH,03,FALSE,"Kilroy, Mary Jo",D,14369,0,0,N
H6OH23033,OH,09,TRUE,"Kucinich, Dennis J.",D,30564,0,0,N
H6OK04098,OK,05,FALSE,"Murphy, Robert T.",I,0,0,5176,N
H6OR02116,OR,02,TRUE,"Walden, Greg ",R,77498,0,228043,W
H6OR03064,OR,03,TRUE,"Blumenauer, Earl ",D,84628,0,264979,W
H6OR04047,OR,04,TRUE,"DeFazio, Peter A.",D,69864,0,212866,W
H6PA04110,PA,12,TRUE,"Altmire, Jason",D,30895,0,0,N
H6PA16197,PA,16,TRUE,"Pitts, Joseph R.",R,44110,0,156192,W
H6PA16288,PA,16,FALSE,"Murphy, John A",I,0,0,12250,N
H6PA17120,PA,11,FALSE,"Stilp, Gene",D,18716,0,118231,N
H6RI02227,RI,02,FALSE,"Matson, John O.",D,7748,0,0,N
H6TN01388,TN,01,TRUE,"Smith, Robert N.",R,53490,0,185124,W
H6TN09068,TN,09,TRUE,"Cohen, Steve",D,49585,0,188422,W
H6TX00115,TX,16,TRUE,"Reyes, Silvestre",D,20440,0,0,N
H6TX08100,TX,08,TRUE,"Brady, Kevin",R,48366,0,194043,W
H6TX09033,TX,14,FALSE,"Lampson, Nick",D,18500,0,109697,N
H6TX12060,TX,12,TRUE,"Granger, Kay",R,34828,0,175649,W
H6TX12078,TX,25,FALSE,"Burch, Bill",R,1575,0,0,N
H6TX15055,TX,15,TRUE,"Hinojosa, Rubén",D,29397,0,89296,W
H6TX15113,TX,15,FALSE,"Zamora, Eddie",R,4749,4771,0,N
H6TX16111,TX,16,FALSE,"Mendoza, Ben E. ""(Buddy)""",D,701,0,0,N
H6TX21012,TX,21,TRUE,"Smith, Lamar",R,52404,0,187015,W
H6TX22143,TX,36,FALSE,"Stockman, Steve",R,11858,21472,165405,W
H6UT03125,UT,04,FALSE,"Nelson, Torin",U,0,0,0,N
H6VA01117,VA,03,TRUE,"Scott, Robert C. ""Bobby""",D,0,0,259199,W
H6VA10050,VA,10,TRUE,"Wolf, Frank R.",R,0,0,214038,W
H6VT00160,VT,00,TRUE,"Welch, Peter",D,36863,0,208600,W
H6WA01162,WA,01 - FULL TERM,FALSE,"Ishmael, Larry",I,3062,0,0,N
H6WA07409,WA,07,FALSE,"Rivers, Don",D,2688,0,0,N
H6WA08068,WA,01 - UNEXPIRED TERM,FALSE,"Burner, Darcy",D,44746,0,0,N
H6WA09025,WA,09,TRUE,"Smith, Adam",D,72868,0,192034,W
H6WI03099,WI,03,TRUE,"Kind, Ron",D,19755,0,217712,W
H6WI08106,WI,08,FALSE,"Wall, Jamie",D,11513,0,156287,N
H6WV04057,WV,03,TRUE,"Rahall, Nick J., II",D,66745,0,108199,W
H81D02064,ID,02,TRUE,"Simpson, Mike",R,50799,0,207412,W
H8AL05109,AL,05,FALSE,"Griffith, Parker",R,26694,0,0,N
H8AR04098,AR,04,FALSE,"Drake, J. Joshua",G,0,0,4807,N
H8AS00052,AS,00,FALSE,"Lancaster, Rosie F. Tago",I,0,0,697,N
H8AZ01104,AZ,01,FALSE,"Kirkpatrick, Ann",D,33831,0,122774,W
H8AZ04116,AZ,07,FALSE,"DeWitt, Rebecca",D,6013,0,0,N
H8AZ06012,AZ,04,FALSE,"Grayson, Richard",W,11,0,2393,N
H8CA01109,CA,05,TRUE,"Thompson, Mike ",D,95748,0,202872,W
H8CA04152,CA,04,TRUE,"McClintock, Tom",R,114311,0,197803,W
H8CA05035,CA,12,TRUE,"Pelosi, Nancy ",D,89446,0,253709,W
H8CA05134,CA,07,FALSE,"Tuma, Douglas Arthur",L,3707,0,0,N
H8CA07031,CA,11,FALSE,"Fuller, Virginia",R,40333,0,87136,N
H8CA09060,CA,13,TRUE,"Lee, Barbara ",D,94709,0,250436,W
H8CA12098,CA,18,TRUE,"Eshoo, Anna G.",D,86851,0,212831,W
H8CA12148,CA,14,FALSE,"Moloney, Michael J.",D,4607,0,0,N
H8CA12171,CA,14,TRUE,"Speier, Jackie ",D,80850,0,203828,W
H8CA17089,CA,20,FALSE,"Taylor, Jeff",R,23905,0,60566,N
H8CA20059,CA,22,TRUE,"Nunes, Devin G.",R,67386,0,132386,W
H8CA22089,CA,24,TRUE,"Capps, Lois",D,72356,0,156749,W
H8CA25058,CA,08,FALSE,"Conaway, Jackie ",D,11674,0,0,N
H8CA27088,CA,30,FALSE,"Singh, Navraj",R,5521,0,0,N
H8CA32039,CA,47,FALSE,"Kahn, Sanford W.",R,2563,0,0,N
H8CA34068,CA,32,TRUE,"Napolitano, Grace F.",D,24094,0,124903,W
H8CA36097,CA,44,TRUE,"Hahn, Janice",D,24843,0,99909,W
H8CA37137,CA,44,TRUE,"Richardson, Laura ",D,16523,0,65989,N
H8CA41063,CA,31,TRUE,"Miller, Gary G. ",R,16708,0,88964,W
H8CA41139,CA,31,FALSE,"Ramirez-Dean, Rita",D,3546,0,0,N
H8CA42061,CA,48,TRUE,"Rohrabacher, Dana",R,73302,0,177144,W
H8CA42210,CA,42,FALSE,"Williamson, Michael ",D,9860,0,84702,N
H8CA44034,CA,36,TRUE,"Mack, Mary Bono",R,52474,0,97953,N
H8CA45122,CA,41,FALSE,"Pearne, George ",R,956,0,0,N
H8CA52052,CA,50,TRUE,"Hunter, Duncan D. ",R,76818,0,174838,W
H8CA53019,CA,51,FALSE,"Crimmins, Michael",R,13016,0,45464,N
H8CO02137,CO,02,TRUE,"Polis, Jared",D,36097,0,234758,W
H8CO06138,CO,06,TRUE,"Coffman, Mike",R,35721,0,163938,W
H8CT01046,CT,01,TRUE,"Larson, John B.",W,0,0,206973,W
H8CT02085,CT,02,FALSE,"Reale, Daniel J.",L,0,0,3511,N
H8CT04172,CT,04,TRUE,"Himes, Jim",W,0,0,175929,W
H8DC00143,DC,00,FALSE,"Stracuzzi, Natale Lino",D,265,0,13243,N
H8FL01099,FL,01,FALSE,"Bryan, Jim",D,0,0,92961,N
H8FL06056,FL,03,TRUE,"Stearns, Clifford B. ""Cliff""",R,21398,0,0,N
H8FL15107,FL,08,TRUE,"Posey, Bill ",R,0,0,205432,W
H8FL16022,FL,17,TRUE,"Rooney, Tom",R,37881,0,165488,W
H8FL22038,FL,18,TRUE,"West, Allen B.",R,45790,0,164353,N
H8FL25015,FL,26,FALSE,"Garcia, Joe",D,13927,0,135694,W
H8GA10049,GA,10,TRUE,"Broun, Paul C.",R,58405,0,211065,W
H8GU00022,GU,00,FALSE,"Diaz, Jonathan Frank Blas",I,86,0,0,N
H8HI01176,HI,01,FALSE,"Amsterdam, C. Kaui Jochanan",R,799,0,0,N
H8HY02031,KY,02,TRUE,"Guthrie, S. Brett",R,0,0,181508,W
H8IL09067,IL,09,TRUE,"Schakowsky, Janice D.",D,48124,0,194869,W
H8IL11113,IL,02,FALSE,"Halvorson, Deborah ""Debbie""",D,22672,0,0,N
H8IL12053,IL,12,FALSE,"Wiezer, Kenneth Charles",D,2967,0,0,N
H8IL13069,IL,11,TRUE,"Biggert, Judy",R,31471,0,105348,N
H8IL14067,IL,11,FALSE,"Foster, Bill",D,12126,0,148928,W
H8IL18043,IL,18,TRUE,"Schock, Aaron",R,87441,0,244467,W
H8IN04058,IN,03,FALSE,"Hope, Stephen G.",D,1441,0,0,N
H8IN05097,IN,05,FALSE,"McGoff, John ",R,23773,0,0,N
H8IN07150,IN,07,FALSE,"Harmon, Wayne E.",R,4252,0,0,N
H8IN07184,IN,07,TRUE,"Carson, Andre D. ",D,34782,0,162122,W
H8IN07259,IN,07,FALSE,"Ping, Catherine (Cat) ",R,9771,0,0,N
H8IN07267,IN,07,FALSE,"Shouse, Lawrence (Larry) B.",R,1412,0,0,N
H8KS02090,KS,02,TRUE,"Jenkins, Lynn",R,64008,0,167463,W
H8KS03056,KS,03,FALSE,"Balam, Joel",L,0,0,92675,N
H8LA00017,LA,06,TRUE,"Cassidy, William ""Bill""",R,0,0,243553,W
H8LA02054,LA,02,TRUE,"Richmond, Cedric",D,0,0,158501,W
H8LA04225,LA,04,TRUE,"Fleming, John",R,0,0,187894,W
H8MA02041,MA,01,TRUE,"Neal, Richard E.",D,40295,0,261936,W
H8MA04047,MA,04,FALSE,"Robinson, Herb",D,1373,0,0,N
H8MA05143,MA,03,TRUE,"Tsongas, Nicola S.",D,24105,0,212119,W
